energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_href,uri,track_album_name,playlist_name,analysis_url,track_id,track_name,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id
0.603,102.99,0.66,rock,-7.7,0.0751,0.527,The American Dawn,4,0.025,73,https://api.spotify.com/v1/tracks/2vlkTkPqdATznKHu9gD2c1,spotify:track:2vlkTkPqdATznKHu9gD2c1,Her,Feel Good Indie Rock,https://api.spotify.com/v1/audio-analysis/2vlkTkPqdATznKHu9gD2c1,2vlkTkPqdATznKHu9gD2c1,Her,2024-07-26,0.0144,3YsLlWQ9dzG0dFQQZO1jEv,0,3,214087,0.00566,2vlkTkPqdATznKHu9gD2c1,feel-good,audio_features,37i9dQZF1DX2sUQwD7tbmL
0.787,126.062,0.604,electronic,-3.674,0.127,0.301,"David Guetta, Sia",4,0.103,80,https://api.spotify.com/v1/tracks/0TDLuuLlV54CkRRUOahJb4,spotify:track:0TDLuuLlV54CkRRUOahJb4,Nothing but the Beat (Ultimate Edition),EDM Hits,https://api.spotify.com/v1/audio-analysis/0TDLuuLlV54CkRRUOahJb4,0TDLuuLlV54CkRRUOahJb4,Titanium (feat. Sia),2012-12-07,0.15,4bTjdxhRRUiWfwj200f9Kl,0,0,245040,0.0679,0TDLuuLlV54CkRRUOahJb4,modern,audio_features,37i9dQZF1DX3Kdv0IChEm9
0.808,115.063,0.576,j-pop,-4.241,0.127,0.172,YUNGBLUD,4,0.0407,68,https://api.spotify.com/v1/tracks/2kLWSmKHhfUBepkIA9oNe5,spotify:track:2kLWSmKHhfUBepkIA9oNe5,Abyss (from Kaiju No. 8),Anime Hits,https://api.spotify.com/v1/audio-analysis/2kLWSmKHhfUBepkIA9oNe5,2kLWSmKHhfUBepkIA9oNe5,Abyss - from Kaiju No. 8,2024-01-19,0.0,1KuM2MPT5uEYg1aY4KrnZ0,1,1,123293,0.00615,2kLWSmKHhfUBepkIA9oNe5,anime,audio_features,37i9dQZF1DX3f3gm9VK7fL
0.652,95.977,0.825,pop,-3.183,0.0931,0.931,Ed Sheeran,4,0.0802,86,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,spotify:track:7qiZfU4dY1lWllzX7mPBI3,÷ (Deluxe),Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,7qiZfU4dY1lWllzX7mPBI3,Shape of You,2017-03-03,0.0,3T4tUhGYeRNVUGevb0wThu,0,1,233713,0.581,7qiZfU4dY1lWllzX7mPBI3,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.483,171.831,0.753,latin,-6.436,0.0681,0.826,"Joyce Santana, Feid",4,0.273,72,https://api.spotify.com/v1/tracks/12VjaTNEaCfDlvW1XPZTQ9,spotify:track:12VjaTNEaCfDlvW1XPZTQ9,Ferxxoko,Viva Latino,https://api.spotify.com/v1/audio-analysis/12VjaTNEaCfDlvW1XPZTQ9,12VjaTNEaCfDlvW1XPZTQ9,Ferxxoko,2024-10-31,0.0,5uRpRstxMvxTSbAXZmaBnh,0,3,177209,0.0189,12VjaTNEaCfDlvW1XPZTQ9,modern,audio_features,37i9dQZF1DX10zKzsJ2jva
0.413,94.938,0.494,pop,-10.432,0.193,0.273,Gigi Perez,4,0.0254,93,https://api.spotify.com/v1/tracks/2262bWmqomIaJXwCRHr13j,spotify:track:2262bWmqomIaJXwCRHr13j,Sailor Song,Global Top 50,https://api.spotify.com/v1/audio-analysis/2262bWmqomIaJXwCRHr13j,2262bWmqomIaJXwCRHr13j,Sailor Song,2024-07-26,6.72e-05,68CN2LzY8MoxO2udy2C22e,1,11,211979,0.682,2262bWmqomIaJXwCRHr13j,global,audio_features,37i9dQZEVXbMDoHDwVN2tF
0.858,92.523,0.627,latin,-2.824,,0.342,"KAROL G, Maldy",4,0.386,68,https://api.spotify.com/v1/tracks/1ga4PztXOIw1yBbdUt2X8v,spotify:track:1ga4PztXOIw1yBbdUt2X8v,GATÚBELA,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/1ga4PztXOIw1yBbdUt2X8v,1ga4PztXOIw1yBbdUt2X8v,GATÚBELA,2022-08-26,0.0,5FdSjtKiymlHrdbXDyXcxA,0,11,209160,0.263,1ga4PztXOIw1yBbdUt2X8v,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.552,144.941,0.64,gaming,-5.679,0.119,0.112,"Future, Metro Boomin, Travis Scott, Playboi Carti",4,0.129,84,https://api.spotify.com/v1/tracks/28drn6tQo95MRvO0jQEo5C,spotify:track:28drn6tQo95MRvO0jQEo5C,WE DON'T TRUST YOU,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/28drn6tQo95MRvO0jQEo5C,28drn6tQo95MRvO0jQEo5C,Type Shit,2024-03-22,0.0,4iqbFIdGOTzXeDtt9owjQn,1,2,228267,0.0215,28drn6tQo95MRvO0jQEo5C,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.842,132.032,0.706,pop,-3.956,0.0688,0.861,Katy Perry,4,0.0417,74,https://api.spotify.com/v1/tracks/0iGckQFyv6svOfAbAY9aWJ,spotify:track:0iGckQFyv6svOfAbAY9aWJ,One Of The Boys,Throwback Party,https://api.spotify.com/v1/audio-analysis/0iGckQFyv6svOfAbAY9aWJ,0iGckQFyv6svOfAbAY9aWJ,Hot N Cold,2008-06-17,0.0,3OALgjCs6Lqw41853v4wEQ,1,7,220227,7.73e-05,0iGckQFyv6svOfAbAY9aWJ,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.583,116.624,0.709,hip-hop,-5.298,0.195,0.533,"Metro Boomin, Future, Chris Brown",4,0.204,79,https://api.spotify.com/v1/tracks/0vjeOZ3Ft5jvAi9SBFJm1j,spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,HEROES & VILLAINS,Gangster Rap,https://api.spotify.com/v1/audio-analysis/0vjeOZ3Ft5jvAi9SBFJm1j,0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],2022-12-02,2.97e-06,7txGsnDSqVMoRl6RQ9XyZP,0,5,182667,0.138,0vjeOZ3Ft5jvAi9SBFJm1j,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.75,118.015,0.774,punk,-4.927,0.0808,0.927,Fountains Of Wayne,4,0.0412,72,https://api.spotify.com/v1/tracks/27L8sESb3KR79asDUBu8nW,spotify:track:27L8sESb3KR79asDUBu8nW,Welcome Interstate Managers,Pop Punk Powerhouses,https://api.spotify.com/v1/audio-analysis/27L8sESb3KR79asDUBu8nW,27L8sESb3KR79asDUBu8nW,Stacy's Mom,2003-01-01,1.78e-05,6TZp52tXShLQbq8yNMxqNT,0,11,197987,0.00207,27L8sESb3KR79asDUBu8nW,pop punk,audio_features,72GgLgQ63eUHG3CyCv42Ju
0.356,169.653,0.529,latin,-6.612,0.136,0.659,Julión Álvarez y su Norteño Banda,3,0.0569,85,https://api.spotify.com/v1/tracks/0BiDnJFB3TlRB6aji7jUz3,spotify:track:0BiDnJFB3TlRB6aji7jUz3,Atento Aviso ... Rey Sin Reina,Viva Latino,https://api.spotify.com/v1/audio-analysis/0BiDnJFB3TlRB6aji7jUz3,0BiDnJFB3TlRB6aji7jUz3,Rey Sin Reina,2024-09-05,0.0,38uizvY4xqOiAq750FDmW2,1,3,150523,0.29,0BiDnJFB3TlRB6aji7jUz3,modern,audio_features,37i9dQZF1DX10zKzsJ2jva
0.646,127.978,0.946,hip-hop,-6.604,0.0643,0.961,A Boogie Wit da Hoodie,4,0.21,73,https://api.spotify.com/v1/tracks/2FTeQQ5Rg9tBpgpTF5mnhE,spotify:track:2FTeQQ5Rg9tBpgpTF5mnhE,Artist,Melodic Rap,https://api.spotify.com/v1/audio-analysis/2FTeQQ5Rg9tBpgpTF5mnhE,2FTeQQ5Rg9tBpgpTF5mnhE,Still Think About You,2016-09-16,0.0,2OQEAqShAl6SodrGhmYZ4Z,1,5,246988,0.219,2FTeQQ5Rg9tBpgpTF5mnhE,melodic,audio_features,37i9dQZF1EIgLJJI0PCAq9
0.779,173.799,0.468,pop,-4.839,,0.26,Sia,4,0.0779,77,https://api.spotify.com/v1/tracks/1yvMUkIOTeUNtNWlWRgANS,spotify:track:1yvMUkIOTeUNtNWlWRgANS,This Is Acting (Deluxe Version),Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/1yvMUkIOTeUNtNWlWRgANS,1yvMUkIOTeUNtNWlWRgANS,Unstoppable,2016-10-21,0.000373,2eV6DIPDnGl1idcjww6xyX,1,9,217747,0.112,1yvMUkIOTeUNtNWlWRgANS,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.637,120.033,0.847,electronic,-8.751,0.121,0.0509,"Zerb, Sofiya Nzau",4,0.0587,74,https://api.spotify.com/v1/tracks/5KTZgG84bKFGm53lhLtTqc,spotify:track:5KTZgG84bKFGm53lhLtTqc,SURRENDER,Afro House,https://api.spotify.com/v1/audio-analysis/5KTZgG84bKFGm53lhLtTqc,5KTZgG84bKFGm53lhLtTqc,Mwaki,2023-10-27,0.201,5asqLE8StjaHpMWSyjzo2D,0,7,208135,0.201,5KTZgG84bKFGm53lhLtTqc,afro house,audio_features,487jKTFqWhs6b0AEUz0WpX
0.74,117.955,0.748,latin,-3.643,0.087,0.618,"Carin Leon, Gabito Ballesteros",4,0.0387,75,https://api.spotify.com/v1/tracks/4Ndjd6DhKIC5IPoBIrMQuX,spotify:track:4Ndjd6DhKIC5IPoBIrMQuX,Ese Vato No Te Queda,Viva Latino,https://api.spotify.com/v1/audio-analysis/4Ndjd6DhKIC5IPoBIrMQuX,4Ndjd6DhKIC5IPoBIrMQuX,Ese Vato No Te Queda,2024-10-24,0.000109,4Z9Ib007Z7ZFmYLfyp2qH9,0,7,198607,0.0292,4Ndjd6DhKIC5IPoBIrMQuX,modern,audio_features,37i9dQZF1DX10zKzsJ2jva
0.751,89.839,0.421,rock,-9.584,,0.789,The Doors,4,0.0472,72,https://api.spotify.com/v1/tracks/6ToM0uwxtPKo9CMpbPGYvM,spotify:track:6ToM0uwxtPKo9CMpbPGYvM,The Doors,Rock Classics,https://api.spotify.com/v1/audio-analysis/6ToM0uwxtPKo9CMpbPGYvM,6ToM0uwxtPKo9CMpbPGYvM,Break on Through (To the Other Side),1967-01-04,0.0,1jWmEhn3ggaL6isoyLfwBn,1,9,145867,0.2,6ToM0uwxtPKo9CMpbPGYvM,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.486,110.964,0.784,hip-hop,-6.497,0.101,0.0894,Future,4,0.0475,80,https://api.spotify.com/v1/tracks/4lH6nENd1y81jp7Yt9lTBX,spotify:track:4lH6nENd1y81jp7Yt9lTBX,HNDRXX,Trap,https://api.spotify.com/v1/audio-analysis/4lH6nENd1y81jp7Yt9lTBX,4lH6nENd1y81jp7Yt9lTBX,Solo,2017-07-27,0.497,7K6OykPbezfgKgBufihn6X,0,5,265996,0.0538,4lH6nENd1y81jp7Yt9lTBX,trap,audio_features,37i9dQZF1EIhshGKK0SEkb
0.629,140.101,0.523,hip-hop,-4.058,0.323,0.209,"Bryant Myers, Bad Bunny",4,0.0549,68,https://api.spotify.com/v1/tracks/2SzgK8i6si6ETtu57nTdSn,spotify:track:2SzgK8i6si6ETtu57nTdSn,Un Ratito Mas,Trap,https://api.spotify.com/v1/audio-analysis/2SzgK8i6si6ETtu57nTdSn,2SzgK8i6si6ETtu57nTdSn,Un Ratito Mas,2017-06-05,0.0,0AIoxEYCgmfD856498j2dq,1,1,283121,0.156,2SzgK8i6si6ETtu57nTdSn,trap,audio_features,37i9dQZF1EIhshGKK0SEkb
0.487,127.05,0.964,arabic,-6.071,0.115,0.108,Lil Baby,4,0.421,77,https://api.spotify.com/v1/tracks/577YBGuskWkVDCxZrLRB4v,spotify:track:577YBGuskWkVDCxZrLRB4v,Street Gossip,Arab X,https://api.spotify.com/v1/audio-analysis/577YBGuskWkVDCxZrLRB4v,577YBGuskWkVDCxZrLRB4v,Pure Cocaine,2018-11-30,6.07e-06,4iF44RCCybJtkBkMoqrLW2,0,10,154024,0.00127,577YBGuskWkVDCxZrLRB4v,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.88,169.949,0.49,hip-hop,-4.856,0.103,0.392,Post Malone,4,0.0435,75,https://api.spotify.com/v1/tracks/5w40ZYhbBMAlHYNDaVJIUu,spotify:track:5w40ZYhbBMAlHYNDaVJIUu,Chemical,Melodic Rap,https://api.spotify.com/v1/audio-analysis/5w40ZYhbBMAlHYNDaVJIUu,5w40ZYhbBMAlHYNDaVJIUu,Chemical,2023-04-14,0.0,7qcSUc5Af63mhfTF60KTEA,1,2,184013,0.00154,5w40ZYhbBMAlHYNDaVJIUu,melodic,audio_features,37i9dQZF1EIgLJJI0PCAq9
0.791,92.023,0.86,latin,-4.784,0.106,0.887,Bad Bunny,4,0.0568,73,https://api.spotify.com/v1/tracks/4r9jkMEnArtWGH2rL2FZl0,spotify:track:4r9jkMEnArtWGH2rL2FZl0,YHLQMDLG,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/4r9jkMEnArtWGH2rL2FZl0,4r9jkMEnArtWGH2rL2FZl0,A Tu Merced,2020-02-29,0.000106,5lJqux7orBlA1QzyiBGti1,1,0,175918,0.169,4r9jkMEnArtWGH2rL2FZl0,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.73,93.867,0.637,blues,-5.38,0.0981,0.731,"Rihanna, Ne-Yo",4,0.0877,69,https://api.spotify.com/v1/tracks/7iu0WYLdo4yksKf3seaxzI,spotify:track:7iu0WYLdo4yksKf3seaxzI,Good Girl Gone Bad: Reloaded,Classic Blues,https://api.spotify.com/v1/audio-analysis/7iu0WYLdo4yksKf3seaxzI,7iu0WYLdo4yksKf3seaxzI,Hate That I Love You,2008-06-02,0.0,3JSWZWeTHF4HDGt5Eozdy7,0,5,218947,0.322,7iu0WYLdo4yksKf3seaxzI,classic,audio_features,5arFyak5nEhUf9kpsssXxT
0.604,159.92,0.561,pop,-4.409,0.104,0.242,Teddy Swims,3,0.0337,89,https://api.spotify.com/v1/tracks/17phhZDn6oGtzMe56NuWvj,spotify:track:17phhZDn6oGtzMe56NuWvj,I've Tried Everything But Therapy (Part 1),Global Top 50,https://api.spotify.com/v1/audio-analysis/17phhZDn6oGtzMe56NuWvj,17phhZDn6oGtzMe56NuWvj,Lose Control,2023-09-15,1.9e-05,7nacKlk586eLRBSIsrk9DB,1,9,210689,0.199,17phhZDn6oGtzMe56NuWvj,global,audio_features,37i9dQZEVXbMDoHDwVN2tF
0.836,113.375,0.743,rock,-6.465,,0.82,The Clash,4,0.116,80,https://api.spotify.com/v1/tracks/39shmbIHICJ2Wxnk1fPSdz,spotify:track:39shmbIHICJ2Wxnk1fPSdz,Combat Rock (Remastered),80s Rock Anthems,https://api.spotify.com/v1/audio-analysis/39shmbIHICJ2Wxnk1fPSdz,39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,1982,0.0,1ZH5g1RDq3GY1OvyD0w0s2,1,2,188987,0.0804,39shmbIHICJ2Wxnk1fPSdz,80s,audio_features,37i9dQZF1DX1spT6G94GFC
0.75,155.096,0.732,hip-hop,-6.366,0.109,0.401,Lil Uzi Vert,4,0.231,81,https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO,spotify:track:7GX5flRQZVHRAGd6B4TmDO,Luv Is Rage 2,Melodic Rap,https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO,7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,2017-08-25,0.0,733e1ZfktLSwj96X5rsMeE,0,11,182707,0.00264,7GX5flRQZVHRAGd6B4TmDO,melodic,audio_features,37i9dQZF1EIgLJJI0PCAq9
0.857,119.975,0.56,electronic,-4.145,0.381,0.432,Olly Alexander (Years & Years),4,0.0384,73,https://api.spotify.com/v1/tracks/3AeicLnm55RqcXGBKYQolM,spotify:track:3AeicLnm55RqcXGBKYQolM,Communion (Deluxe),EDM Hits,https://api.spotify.com/v1/audio-analysis/3AeicLnm55RqcXGBKYQolM,3AeicLnm55RqcXGBKYQolM,King,2015-07-10,0.0,0bWYlK9rRmIB68icHx9PNR,0,4,215360,0.0594,3AeicLnm55RqcXGBKYQolM,modern,audio_features,37i9dQZF1DX3Kdv0IChEm9
0.00362,69.677,0.235,classical,-37.822,0.0956,0.0885,Yehezkel Raz,4,0.0441,70,https://api.spotify.com/v1/tracks/2kbruQXVXFmxxm4l75zuwy,spotify:track:2kbruQXVXFmxxm4l75zuwy,"Preludes, Book 2 - Torrents",Minimalism,https://api.spotify.com/v1/audio-analysis/2kbruQXVXFmxxm4l75zuwy,2kbruQXVXFmxxm4l75zuwy,Behind Every Decision,2019-12-10,0.79,23evXngVDHzY3P9A2wNDJY,0,3,105941,0.995,2kbruQXVXFmxxm4l75zuwy,modern,audio_features,37i9dQZF1EIcPn17YOI0D2
0.864,110.009,0.768,pop,-6.149,,0.891,Spice Girls,4,0.0324,79,https://api.spotify.com/v1/tracks/1Je1IMUlBXcx1Fz0WE7oPT,spotify:track:1Je1IMUlBXcx1Fz0WE7oPT,Spice,Throwback Party,https://api.spotify.com/v1/audio-analysis/1Je1IMUlBXcx1Fz0WE7oPT,1Je1IMUlBXcx1Fz0WE7oPT,Wannabe,1996-01-01,0.0,3x2jF7blR6bFHtk4MccsyJ,1,11,173027,0.101,1Je1IMUlBXcx1Fz0WE7oPT,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.802,124.022,0.721,pop,-5.797,,0.724,"Pitbull, Ne-Yo",4,0.0583,82,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,spotify:track:2bJvI42r8EF3wxjOuDav4r,Globalization,Throwback Party,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,2014-11-21,0.0,4EUf4YyNjuXypWY6W5wEDm,1,1,229360,0.0921,2bJvI42r8EF3wxjOuDav4r,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.741,120.064,0.771,gaming,-7.132,0.111,0.19,"Zerb, The Chainsmokers, Ink",4,0.0374,81,https://api.spotify.com/v1/tracks/5ZUIPLoTLJZrPQh2kFZEUM,spotify:track:5ZUIPLoTLJZrPQh2kFZEUM,Addicted,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/5ZUIPLoTLJZrPQh2kFZEUM,5ZUIPLoTLJZrPQh2kFZEUM,Addicted,2024-03-29,0.000163,7yO1vbedliKtwQ65jAjBQr,0,5,152250,0.0245,5ZUIPLoTLJZrPQh2kFZEUM,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.698,95.975,0.59,r&b,-4.262,0.107,0.352,USHER,4,0.0286,76,https://api.spotify.com/v1/tracks/030OCtLMrljNhp8OWHBWW3,spotify:track:030OCtLMrljNhp8OWHBWW3,Raymond v Raymond (Expanded Edition),R&B Hits,https://api.spotify.com/v1/audio-analysis/030OCtLMrljNhp8OWHBWW3,030OCtLMrljNhp8OWHBWW3,Hey Daddy (Daddy's Home),2010-03-30,0.0,6A1F3Fkq5dYeYYNkXflcTX,1,11,224093,0.000176,030OCtLMrljNhp8OWHBWW3,modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
0.738,117.656,0.731,pop,-8.125,0.214,0.958,The Human League,4,0.0377,76,https://api.spotify.com/v1/tracks/3L7RtEcu1Hw3OXrpnthngx,spotify:track:3L7RtEcu1Hw3OXrpnthngx,Dare!,Throwback Party,https://api.spotify.com/v1/audio-analysis/3L7RtEcu1Hw3OXrpnthngx,3L7RtEcu1Hw3OXrpnthngx,Don't You Want Me,1981,0.0,3ls7tE9D2SIvjTmRuEtsQY,0,9,236920,0.184,3L7RtEcu1Hw3OXrpnthngx,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.767,160.084,0.718,hip-hop,-5.641,0.114,0.519,Lil Skies,4,0.166,70,https://api.spotify.com/v1/tracks/7oJrVhiTPZGBXWPwhxjy9S,spotify:track:7oJrVhiTPZGBXWPwhxjy9S,Life of a Dark Rose,Melodic Rap,https://api.spotify.com/v1/audio-analysis/7oJrVhiTPZGBXWPwhxjy9S,7oJrVhiTPZGBXWPwhxjy9S,Lust,2017-12-12,0.0,0CuYNS755Ow710G2E7aLDE,1,9,156000,0.138,7oJrVhiTPZGBXWPwhxjy9S,melodic,audio_features,37i9dQZF1EIgLJJI0PCAq9
0.629,130.017,0.848,gaming,-6.198,0.049,0.586,"Gotye, FISHER, Chris Lake, Kimbra, Sante Sansone",4,0.0424,77,https://api.spotify.com/v1/tracks/0agQ9vIV7NP4dntGKLcCXO,spotify:track:0agQ9vIV7NP4dntGKLcCXO,Somebody (2024),Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/0agQ9vIV7NP4dntGKLcCXO,0agQ9vIV7NP4dntGKLcCXO,Somebody (2024),2024-02-09,0.18,5eKQYtDqVmrHPZoKHG1LlH,1,0,153519,0.016,0agQ9vIV7NP4dntGKLcCXO,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.628,90.482,0.639,hip-hop,-7.578,0.386,0.43,"Kanye West, Dwele",4,0.0398,83,https://api.spotify.com/v1/tracks/5TRPicyLGbAF2LGBFbHGvO,spotify:track:5TRPicyLGbAF2LGBFbHGvO,Graduation,Chill Hop,https://api.spotify.com/v1/audio-analysis/5TRPicyLGbAF2LGBFbHGvO,5TRPicyLGbAF2LGBFbHGvO,Flashing Lights,2007-09-11,0.0,4SZko61aMnmgvNhfhgTuD3,0,6,237507,0.0381,5TRPicyLGbAF2LGBFbHGvO,chill,audio_features,37i9dQZF1EIf4OaZ1XTJYw
0.685,121.991,0.731,hip-hop,-4.707,0.0865,0.458,"¥$, Playboi Carti, Don Toliver, Kodak Black",4,0.12,72,https://api.spotify.com/v1/tracks/3lCb7ZYE3Fvie4JOPqpXfY,spotify:track:3lCb7ZYE3Fvie4JOPqpXfY,FIELD TRIP,RapCaviar,https://api.spotify.com/v1/audio-analysis/3lCb7ZYE3Fvie4JOPqpXfY,3lCb7ZYE3Fvie4JOPqpXfY,FIELD TRIP,2024-08-03,0.0,73RJkZAkpUFHyGw4gTUQjK,0,11,167229,0.054,3lCb7ZYE3Fvie4JOPqpXfY,modern,audio_features,37i9dQZF1DX0XUsuxWHRQd
0.513,109.935,0.745,latin,-9.116,0.216,0.929,"Tito Double P, Peso Pluma",3,0.087,88,https://api.spotify.com/v1/tracks/5lKFO0PrOC9jmOlPEdjHsL,spotify:track:5lKFO0PrOC9jmOlPEdjHsL,INCÓMODO,Viva Latino,https://api.spotify.com/v1/audio-analysis/5lKFO0PrOC9jmOlPEdjHsL,5lKFO0PrOC9jmOlPEdjHsL,DOS DÍAS,2024-08-22,0.0,27GWSFRITD8JJcSGMgEfTN,1,1,154620,0.783,5lKFO0PrOC9jmOlPEdjHsL,modern,audio_features,37i9dQZF1DX10zKzsJ2jva
0.638,79.064,0.481,pop,-5.862,0.154,0.497,Train,4,0.0276,80,https://api.spotify.com/v1/tracks/2hKdd3qO7cWr2Jo0Bcs0MA,spotify:track:2hKdd3qO7cWr2Jo0Bcs0MA,Drops Of Jupiter,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/2hKdd3qO7cWr2Jo0Bcs0MA,2hKdd3qO7cWr2Jo0Bcs0MA,Drops of Jupiter (Tell Me),2001-03-27,0.0,6j6Zgm7vzAZegr48UppFVT,1,0,259933,0.153,2hKdd3qO7cWr2Jo0Bcs0MA,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.805,113.253,0.438,rock,-6.237,0.0842,0.564,Jimi Hendrix,4,0.0624,72,https://api.spotify.com/v1/tracks/2aoo2jlRnM3A0NyLQqMN2f,spotify:track:2aoo2jlRnM3A0NyLQqMN2f,Electric Ladyland,Rock Classics,https://api.spotify.com/v1/audio-analysis/2aoo2jlRnM3A0NyLQqMN2f,2aoo2jlRnM3A0NyLQqMN2f,All Along the Watchtower,1968-10-25,5.69e-05,5z090LQztiqh13wYspQvKQ,1,8,240800,0.00255,2aoo2jlRnM3A0NyLQqMN2f,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.584,170.411,0.509,rock,-4.907,0.384,0.685,Queens of the Stone Age,4,0.057,69,https://api.spotify.com/v1/tracks/6y20BV5L33R8YXM0YuI38N,spotify:track:6y20BV5L33R8YXM0YuI38N,Songs For The Deaf,Rock Classics,https://api.spotify.com/v1/audio-analysis/6y20BV5L33R8YXM0YuI38N,6y20BV5L33R8YXM0YuI38N,No One Knows,2002-01-01,9.96e-05,4w3NeXtywU398NYW4903rY,1,0,278747,0.0368,6y20BV5L33R8YXM0YuI38N,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.549,123.879,0.613,latin,-8.187,0.116,0.78,Tems,5,0.231,71,https://api.spotify.com/v1/tracks/2dFqK2ZkYB9Xc47gr3xXWl,spotify:track:2dFqK2ZkYB9Xc47gr3xXWl,If Orange Was A Place,Afro-Latin Party,https://api.spotify.com/v1/audio-analysis/2dFqK2ZkYB9Xc47gr3xXWl,2dFqK2ZkYB9Xc47gr3xXWl,Replay,2021-09-14,0.0,0x2ntwkM3GoLVAPjAOPrWv,1,9,180000,0.097,2dFqK2ZkYB9Xc47gr3xXWl,afro-latin,audio_features,0oU30cCr8klmMsuOKHDLkh
0.751,129.994,0.701,gaming,-8.39,0.15,0.22,Taylor Swift,4,0.0502,83,https://api.spotify.com/v1/tracks/4q5YezDOIPcoLr8R81x9qy,spotify:track:4q5YezDOIPcoLr8R81x9qy,THE TORTURED POETS DEPARTMENT,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/4q5YezDOIPcoLr8R81x9qy,4q5YezDOIPcoLr8R81x9qy,I Can Do It With a Broken Heart,2024-04-18,0.0,1Mo4aZ8pdj6L1jx8zSwJnt,1,0,218005,0.123,4q5YezDOIPcoLr8R81x9qy,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.366,141.981,0.604,pop,-7.519,0.133,0.13,Adele,4,0.0282,77,https://api.spotify.com/v1/tracks/0gplL1WMoJ6iYaPgMCL0gX,spotify:track:0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/0gplL1WMoJ6iYaPgMCL0gX,0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,2021-10-14,0.0,224jZ4sUX7OhAuMwaxp86S,1,5,224695,0.578,0gplL1WMoJ6iYaPgMCL0gX,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.797,122.011,0.702,electronic,-6.635,0.179,0.0356,"Disclosure, Eliza Doolittle, Rivo",4,0.0557,79,https://api.spotify.com/v1/tracks/0xoYZ45fgTfyQYREZPN7Sa,spotify:track:0xoYZ45fgTfyQYREZPN7Sa,You & Me (Rivo Remix),Afro House,https://api.spotify.com/v1/audio-analysis/0xoYZ45fgTfyQYREZPN7Sa,0xoYZ45fgTfyQYREZPN7Sa,You & Me - Rivo Remix,2023-12-22,0.495,3QIGpfgWXKujfMaecgKV9u,0,10,208525,0.583,0xoYZ45fgTfyQYREZPN7Sa,afro house,audio_features,487jKTFqWhs6b0AEUz0WpX
